Bank,Title,Description,Date,Open,High,Low,Close,Adj Close,Volume,Title_Sentiment,Description_Sentiment
PNB,"RBI Imposes Penalties On PNB, Federal Bank, Mercedes-Benz Fin Services, KFL; Check Details","In all cases, the RBI says penalties are based on deficiencies in regulatory compliance and are not intended to pronounce upon the validity of any transaction or agreement entered into by the entities with their customers",2023-11-03,74.849998,75.400002,74.5,74.75,74.75,33999204.0,-0.1027,0.4939
PNB,SBI Vs PNB Vs ICICI Bank: Check Detailed Comparison of Latest FD Interest Rates,"SBI Vs PNB Vs ICICI Bank FD Interest Rates: ICICI Bank is offering up to 7.60 per cent annual interest rates on FD, SBI is offering FD rates up to 7.50 per cent and PNB is giving up to 7.75 per cent a year",2023-11-04,,,,,,,0.4588,0.8126
PNB,"PNB scam: Court orders separate trial against Nirav Modi, four others","A special court, while ordering on Thursday that the trial be separated, said that although the extradition proceedings against Nirav is going on in the UK, 'nobody knows how much time it will take’.",2023-11-09,76.0,76.550003,75.599998,76.0,76.0,25406922.0,-0.5719,0.4019
PNB,"Court Separates Trial of 2 Accused in PNB Scam, Says 'Nobody Knows How Long Nirav Modi's Extradition Would Take'","Gokulnath Shetty, a retired PNB officer, and Hemant Bhatt, an authorised signatory of Modi's companies, have been in judicial custody since 2018 and their bail pleas have been rejected, the court said",2023-11-09,76.0,76.550003,75.599998,76.0,76.0,25406922.0,-0.7096,-0.5106
PNB,PNB Vs HDFC Bank Vs SBI: Check Detailed FD Interest Rate Comparison,"HDFC Bank is offering up to 7.75 per cent interest rates on FD, depending upon deposit tenure and depositor’s age; PNB is offering FD rates up to 7.75 per cent, SBI is giving up to 7.50 per cent a year",2023-11-12,,,,,,,0.4588,0.6597
PNB,Day trading guide for stock market today: Six stocks to buy or sell on Thursday - 16th November,"Day trading stocks: Market experts have recommended six stocks to buy today — TCS, Tata Motors, HDFC Life, PNB Housing Finance, SP Apparels, MRPL",2023-11-15,80.099998,80.800003,78.75,78.949997,78.949997,56335226.0,0.0,0.2023
PNB,"Banking Union to go on strike from December 4 against job outsourcing: AIBEA General Secretary, C H Venkatachalam","The All India Bank Employee Association has called for a strike by bank employees starting Dec 4, demanding an end to outsourcing. Banks affected include SBI, PNB, Punjab & Sind Bank, Bank of Baroda, Bank of India, Canara Bank, Central Bank of India, Union Bank of India, and Bank of Maharashtra.",2023-11-23,76.75,77.150002,76.300003,76.550003,76.550003,15646955.0,-0.128,-0.4588
PNB,Day trading guide for stock market today: Six stocks to buy or sell on Monday - 4th December,"Day trading stocks: Market experts have recommended six stocks to buy today — PNB, Tata Power, Kotak Mahindra Bank, ICICI Bank, Craftsman Automation and Asian Paints",2023-12-03,,,,,,,0.0,0.2023
PNB,PNB share price hits 52-week high. Experts see more upside,"PNB share price may go up to ₹87 apiece levels in near term, say stock market experts",2023-12-03,,,,,,,0.296,0.296
PNB,PNB market cap surpasses ₹1 lakh crore; third PSU bank to achieve feat,"Year to date, PNB has seen a remarkable ascent, surging from ₹56.80 apiece to ₹90.50, marking an impressive gain of 59.33%. This catapulted the bank's market capitalization beyond the ₹one lakh crore milestone in today's trade, making it the third PSU bank to achieve this significant feat.",2023-12-14,89.75,90.699997,89.25,89.900002,89.900002,46901038.0,0.0,0.9062
PNB,Axis Bank vs Punjab National Bank: Which banking stock should you choose for long term?,"Banking stocks are in focus after Nifty Bank hit a record high in trade today (December 15) on the back of overall positive market sentiment. Let's analyse between Axis Bank and Punjab National Bank (PNB), which one has better long-term investment opportunities.",2023-12-17,,,,,,,0.0,0.8957
PNB,"PNB share price hits 52-week high after ₹7,500 crore fundraise approval. Experts see more upside","PNB share price has made strong base at ₹88 to ₹90 levels, say stock market experts",2023-12-28,92.800003,97.699997,92.800003,95.5,95.5,178967353.0,0.6486,0.6705
PNB,"Stocks to Watch: PNB, Tata Consumer, HUL, Adani Ent, RailTel, SpiceJet, and Others","Stocks to watch: Shares of firms like PNB, Tata Consumer, HUL, Adani Ent, RailTel, SpiceJet, and others will be in focus on Friday's trade.",2023-12-29,96.400002,96.550003,94.800003,95.75,95.75,65556029.0,0.0,0.5719
PNB,"Stocks to Watch: YES Bank, PNB, DMart, Adani Ent, LIC, Hero MotoCorp, Maruti, and Others","Stocks to watch: Shares of firms like YES Bank, PNB, DMart, Adani Ent, LIC, Hero MotoCorp, Maruti, and others will be in focus on Wednesday's trade.",2024-01-03,96.0,97.949997,94.800003,96.449997,96.449997,73009456.0,0.7925,0.8941
PNB,"Kotak increases target price of SBI; downgrades Canara, Union and PNB - here’s why",The brokerage firm has also named SBI as its most preferred stock in the PSU sector.,2024-01-04,96.5,97.849998,96.449997,97.400002,97.400002,37426897.0,0.0,0.0
PNB,"PNB hikes fixed deposit rates. How they compare with SBI, Bank of Baroda. Which bank is offering better FD returns?","Punjab National Bank has revised fixed deposit interest rates on amounts below ₹2 crore, with hikes of up to 50 basis points on certain tenures.",2024-01-05,97.900002,97.900002,95.650002,97.25,97.25,42729858.0,0.4404,0.6249
PNB,"PNB raises FD rate again: These are the fixed deposit rates offered by 5 major banks including HDFC Bank, SBI","PNB raised the interest rate from 6.25 percent to 7.05 percent on deposits of 300 days with effect from Jan 8, 2024. We showcase the latest FD rates of major banks here.",2024-01-10,94.949997,95.199997,93.349998,94.400002,94.400002,54772377.0,0.0,0.4588
PNB,Bank FD rate hike: Second time in a month PNB raises fixed deposit rates: Check latest interest rates,"Punjab National Bank (PNB) has increased fixed deposit (FD) interest rates for the second time this month, raising rates by 80 basis points on select term deposits",2024-01-12,95.400002,98.599998,94.699997,97.699997,97.699997,78525419.0,0.4588,0.6249
PNB,"Banks hike FD rates in India: PNB, Federal Bank among 7 banks that have revised fixed deposit interest rates this month","Several banks in India have hiked or revised interest rates on fixed deposits in January 2024, including Punjab National Bank (PNB), Bank of Baroda, Union Bank of India, Kotak Mahindra Bank, and Federal Bank",2024-01-22,,,,,,,0.4588,0.4588
PNB,PNB share price jumps ahead of Q3 results today. Buy or sell?,"PNB share price today opened upside and went on to touch an intraday high of ₹103.70 apiece on NSE, which is just ₹3 away from its existing 52-week high of ₹106.70 per share",2024-01-24,99.150002,102.650002,97.800003,102.199997,102.199997,65088374.0,0.296,0.5267
PNB,"PNB clocks 3-fold jump in net profit at ₹2,223 crore for Q3","Punjab National Bank (PNB) on Thursday announced an over three-fold jump in its profit to Rs 2,223 crore for the October-December quarter of the current financial",2024-01-25,102.75,106.0,100.650002,104.5,104.5,111791532.0,0.4404,0.4404
PNB,"Q3 Earnings Results: JSW Steel, PNB, ACC report multifold jump in net profit","Q3 Earnings India Results: This comes after banking and IT shares tanked on Indian equity markets at the backdrop of Tech Mahindra, which saw consolidated profits decline by 61 per cent to Rs 510.4 crores.",2024-01-25,102.75,106.0,100.650002,104.5,104.5,111791532.0,0.4404,0.6249
PNB,"Q3 results today: Adani Power, Tata Tech, Vedanta to PNB - 82 firms to declare Q3 results 2024 on Thursday","Q3 results today: A total of 82 listed companies including Tata Technologies, Vedanta, Adani Power, SBI Life Insurance, and Punjab National Bank, are set to unveil their Q3FY24 results on January 25",2024-01-26,,,,,,,0.0,0.0
PNB,"Stocks to buy this week: Bajaj Auto, Inox Wind, PNB among 12 technical picks; do you own any?","The Interim Budget 2024 and the US Federal Reserve interest rate meeting are expected to cause volatility in the market, but experts believe they will not have a major impact on market sentiment.",2024-01-28,,,,,,,0.0,0.25
PNB,"Stocks To Watch On January 29: HDFC Bank, SBI, Adani, PNB Housing Finance, Piramal & Others","Analysts suggest that the interim budget, the decision on US Federal policy, and quarterly earnings will serve as significant catalysts for stock markets this week.",2024-01-29,107.5,109.5,105.449997,107.5,107.5,108149443.0,0.0,0.2023
PNB,SBI vs HDFC vs ICICI vs PNB vs BoB vs Kotak vs Axis: Which bank is offering the highest interest rate on fixed deposits?,Fixed deposits are a safe investment option with consistent interest rates. Here is a comparison of top banks' fixed deposit rates for 2024,2024-01-29,107.5,109.5,105.449997,107.5,107.5,108149443.0,0.4588,0.7717
PNB,"Stocks to Buy: PNC Infratech, PNB, among 4 weekly technical picks of Axis Securities","Stocks to Buy: Axis Securities 4 weekly tech picks are Fertilizers and Chemicals Travancore, JK Lakshmi Cement, PNC Infratech and Punjab National Bank.",2024-01-30,108.0,110.949997,106.900002,109.25,109.25,75911884.0,0.296,0.5904
PNB,"Budget 2024: PNB, BoB to SBI - experts recommend these five PSU bank stocks to buy today",PSU banks are expected to benefit from the interim budget 2024 as the fiscal deficit is expected to decrease. Increase in fund allocation to infrastructure sector to fuel corporate credit demand,2024-01-31,109.5,114.949997,109.050003,114.400002,114.400002,113135172.0,0.3612,0.5719
PNB,Indian Overseas Bank share price surges over 7%; becomes fifth PSU bank to cross ₹1 lakh crore market cap,"SBI, the largest lender in the country, boasts a market capitalisation of more than ₹5.85 lakh crore. It is followed by PNB with m-cap of over ₹1.38 lakh crore, Bank of Baroda with market value of over ₹1.33 lakh crore and Union Bank of India valued at ₹1.10 lakh crore.",2024-02-01,115.0,119.650002,113.699997,118.849998,118.849998,134380980.0,0.296,0.6486
PNB,"Stock market today: PNB, Aurobindo Pharma, Biocon, among 12 stocks under F&O ban list today","Stock market today: Ashok Leyland, Aurobindo Pharma, Balrampur Chini Mills, Biocon, Delta Corp, Hindustan Copper, India Cements, Indus Towers, National Aluminium, PNB, SAIL, and UPL are the 12 stocks that are part of the F&O ban list by the stock market exchange for Feb 09",2024-02-08,125.650002,127.25,123.050003,124.300003,124.300003,83500656.0,-0.5574,-0.5574
PNB,"NMDC, PNB, BHEL among top contenders for MSCI Global Standard Index inclusion: Nuvama","NMDC, Punjab National Bank, BHEL and Union Bank Of India are the top contenders for the inclusion in MSCI Global Standard Index after the February review, according to Abhilash Pagaria, Head of Nuvama Alternative &and Quantitative Research.",2024-02-11,,,,,,,0.2023,0.2023
PNB,"Nifty PSU Bank tumbles over 4.4% to record worst intraday drop in a year; here's how PNB, BOI, SBI and others performed","Public sector bank stocks witnessed sharp sell-off as investors engaged in profit booking. All 12 constituents of the index closed in the red, with five experiencing declines of over 9%.",2024-02-11,,,,,,,-0.5423,0.6808
PNB,"MSCI Rejig: PNB, BHEL, NMDC, among five additions to India Standard Index; 27 stocks added to Small Cap index","Punjab National Bank (PNB), NMDC, BHEL, Union Bank of India and GMR Airports have entered the MSCI Global Standard Index, according to its February quarterly review.",2024-02-12,124.849998,125.550003,117.099998,118.25,118.25,65062679.0,0.0,0.0
